V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16255,45495,47746,49018,60112,56660,66010,66138,66127,56075,37851,32154,10446
0,0,0,215,601,631,561,688,648,755,1417,1417,1202,811,689,4871
0,0,0,215,601,631,561,688,648,755,1417,1417,1202,811,689,4871
0,0,0,215,601,631,561,688,648,755,1417,1417,1202,811,689,4871
0,0,0,215,601,631,561,688,648,755,1417,1417,1202,811,689,4871
0,0,0,215,601,631,561,688,648,755,1417,1417,1202,811,689,4871
0,0,0,215,601,631,561,688,648,755,1417,1417,1202,811,689,4871
0,0,0,215,601,631,561,688,648,755,1417,1417,1202,811,689,4871
0,0,0,153,429,451,397,487,459,535,1393,1393,1181,797,677,7793
0,0,0,153,429,451,397,487,459,535,1393,1393,1181,797,677,7793
0,0,0,153,429,451,397,487,459,535,1393,1393,1181,797,677,7793
0,0,0,153,429,451,397,487,459,535,1393,1393,1181,797,677,7793
0,0,0,153,429,451,397,487,459,535,1393,1393,1181,797,677,7793
0,0,0,153,429,451,397,487,459,535,1393,1393,1181,797,677,7793
0,0,0,153,429,451,397,487,459,535,1393,1393,1181,797,677,7793
0,0,0,90,252,264,285,349,329,384,1784,1784,1512,1021,862,2167
0,0,0,90,252,264,285,349,329,384,1784,1784,1512,1021,862,2167
0,0,0,90,252,264,285,349,329,384,1784,1784,1512,1021,862,2167
0,0,0,90,252,264,285,349,329,384,1784,1784,1512,1021,862,2167
0,0,0,90,252,264,285,349,329,384,1784,1784,1512,1021,862,2167
0,0,0,90,252,264,285,349,329,384,1784,1784,1512,1021,862,2167
0,0,0,90,252,264,285,349,329,384,1784,1784,1512,1021,862,2167
0,0,0,13,35,37,539,661,763,888,1027,1027,942,636,799,2285
0,0,0,13,35,37,539,661,763,888,1027,1027,942,636,799,2285
0,0,0,13,35,37,539,661,763,888,1027,1027,942,636,799,2285
0,0,0,13,35,37,539,661,763,888,1027,1027,942,636,799,2285
0,0,0,13,35,37,539,661,763,888,1027,1027,942,636,799,2285
0,0,0,13,35,37,539,661,763,888,1027,1027,942,636,799,2285
0,0,0,13,35,37,539,661,763,888,1027,1027,942,636,799,2285
0,0,0,0,0,0,0,0,0,0,1118,1118,955,644,612,1520
0,0,0,0,0,0,0,0,0,0,1118,1118,955,644,612,1520
0,0,0,0,0,0,0,0,0,0,1118,1118,955,644,612,1520
0,0,0,0,0,0,0,0,0,0,1118,1118,955,644,612,1520
0,0,0,0,0,0,0,0,0,0,1118,1118,955,644,612,1520
0,0,0,0,0,0,0,0,0,0,1118,1118,955,644,612,1520
0,0,0,0,0,0,0,0,0,0,1118,1118,955,644,612,1520
0,0,0,1,2,2,2,2,5,6,1404,1404,1594,1076,729,796
0,0,0,1,2,2,2,2,5,6,1404,1404,1594,1076,729,796
0,0,0,1,2,2,2,2,5,6,1404,1404,1594,1076,729,796
0,0,0,1,2,2,2,2,5,6,1404,1404,1594,1076,729,796
0,0,0,1,2,2,2,2,5,6,1404,1404,1594,1076,729,796
0,0,0,1,2,2,2,2,5,6,1404,1404,1594,1076,729,796
0,0,0,1,2,2,2,2,5,6,1404,1404,1594,1076,729,796
0,0,0,1,2,2,11,13,13,15,883,882,989,668,384,353
0,0,0,1,2,2,11,13,13,15,883,882,989,668,384,353
0,0,0,1,2,2,11,13,13,15,883,882,989,668,384,353
0,0,0,1,2,2,11,13,13,15,883,882,989,668,384,353
0,0,0,1,2,2,11,13,13,15,883,882,989,668,384,353
0,0,0,1,2,2,11,13,13,15,883,882,989,668,384,353
0,0,0,1,2,2,11,13,13,15,883,882,989,668,384,353
0,0,0,0,0,0,6,7,8,9,448,448,493,333,189,172
0,0,0,0,0,0,6,7,8,9,448,448,493,333,189,172
0,0,0,0,0,0,6,7,8,9,448,448,493,333,189,172
0,0,0,0,0,0,6,7,8,9,448,448,493,333,189,172
0,0,0,0,0,0,6,7,8,9,448,448,493,333,189,172
0,0,0,0,0,0,6,7,8,9,448,448,493,333,189,172
0,0,0,0,0,0,6,7,8,9,448,448,493,333,189,172
0,0,0,2,6,6,15,19,26,30,348,348,537,363,421,300
0,0,0,2,6,6,15,19,26,30,348,348,537,363,421,300
0,0,0,2,6,6,15,19,26,30,348,348,537,363,421,300
0,0,0,2,6,6,15,19,26,30,348,348,537,363,421,300
0,0,0,2,6,6,15,19,26,30,348,348,537,363,421,300
0,0,0,2,6,6,15,19,26,30,348,348,537,363,421,300
0,0,0,2,6,6,15,19,26,30,348,348,537,363,421,300
0,0,0,6,16,17,35,42,58,67,6067,6066,42692,28817,82280,789
0,0,0,6,16,17,35,42,58,67,6067,6066,42692,28817,82280,789
0,0,0,6,16,17,35,42,58,67,6067,6066,42692,28817,82280,789
0,0,0,6,16,17,35,42,58,67,6067,6066,42692,28817,82280,789
0,0,0,6,16,17,35,42,58,67,6067,6066,42692,28817,82280,789
0,0,0,6,16,17,35,42,58,67,6067,6066,42692,28817,82280,789
0,0,0,6,16,17,35,42,58,67,6067,6066,42692,28817,82280,789
0,0,0,18,51,54,85,105,119,138,10002,10001,72495,48935,76331,616
0,0,0,18,51,54,85,105,119,138,10002,10001,72495,48935,76331,616
0,0,0,18,51,54,85,105,119,138,10002,10001,72495,48935,76331,616
0,0,0,18,51,54,85,105,119,138,10002,10001,72495,48935,76331,616
0,0,0,18,51,54,85,105,119,138,10002,10001,72495,48935,76331,616
0,0,0,18,51,54,85,105,119,138,10002,10001,72495,48935,76331,616
0,0,0,18,51,54,85,105,119,138,10002,10001,72495,48935,76331,616
0,0,0,9,25,27,99,121,190,221,9793,9792,192869,130187,44735,838
0,0,0,9,25,27,99,121,190,221,9793,9792,192869,130187,44735,838
0,0,0,9,25,27,99,121,190,221,9793,9792,192869,130187,44735,838
0,0,0,9,25,27,99,121,190,221,9793,9792,192869,130187,44735,838
0,0,0,9,25,27,99,121,190,221,9793,9792,192869,130187,44735,838
0,0,0,9,25,27,99,121,190,221,9793,9792,192869,130187,44735,838
0,0,0,9,25,27,99,121,190,221,9793,9792,192869,130187,44735,838
0,0,0,8,22,23,103,126,121,141,3149,3148,152040,102627,43666,830
0,0,0,8,22,23,103,126,121,141,3149,3148,152040,102627,43666,830
0,0,0,8,22,23,103,126,121,141,3149,3148,152040,102627,43666,830
0,0,0,8,22,23,103,126,121,141,3149,3148,152040,102627,43666,830
0,0,0,8,22,23,103,126,121,141,3149,3148,152040,102627,43666,830
0,0,0,8,22,23,103,126,121,141,3149,3148,152040,102627,43666,830
0,0,0,8,22,23,103,126,121,141,3149,3148,152040,102627,43666,830
0,0,0,4,12,13,30,37,42,49,170,170,2636,1779,920,392
0,0,0,4,12,13,30,37,42,49,170,170,2636,1779,920,392
0,0,0,4,12,13,30,37,42,49,170,170,2636,1779,920,392
0,0,0,4,12,13,30,37,42,49,170,170,2636,1779,920,392
0,0,0,4,12,13,30,37,42,49,170,170,2636,1779,920,392
0,0,0,4,12,13,30,37,42,49,170,170,2636,1779,920,392
0,0,0,4,12,13,30,37,42,49,170,170,2636,1779,920,392
0,0,0,5,13,13,33,40,48,56,156,156,626,422,273,178
0,0,0,5,13,13,33,40,48,56,156,156,626,422,273,178
0,0,0,5,13,13,33,40,48,56,156,156,626,422,273,178
0,0,0,5,13,13,33,40,48,56,156,156,626,422,273,178
0,0,0,5,13,13,33,40,48,56,156,156,626,422,273,178
0,0,0,5,13,13,33,40,48,56,156,156,626,422,273,178
0,0,0,5,13,13,33,40,48,56,156,156,626,422,273,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
